Date,Close
2023-07-05 21:45:00,30460.8828125
2023-07-05 22:00:00,30482.87109375
2023-07-05 22:15:00,30466.03125
2023-07-05 22:30:00,30445.404296875
2023-07-05 22:45:00,30435.919921875
2023-07-05 23:00:00,30426.013671875
2023-07-05 23:15:00,30491.9140625
2023-07-05 23:30:00,30529.431640625
2023-07-05 23:45:00,30516.220703125
2023-07-06 00:00:00,30459.23046875
2023-07-06 00:15:00,30516.91796875
2023-07-06 00:30:00,30418.400390625
2023-07-06 00:45:00,30405.30078125
2023-07-06 01:00:00,30426.001953125
2023-07-06 01:15:00,30380.541015625
2023-07-06 01:30:00,30418.248046875
2023-07-06 01:45:00,30479.55859375
2023-07-06 02:00:00,30526.779296875
2023-07-06 02:15:00,30486.236328125
2023-07-06 02:30:00,30488.73828125
2023-07-06 02:45:00,30479.08984375
2023-07-06 03:00:00,30486.634765625
2023-07-06 03:15:00,30504.60546875
2023-07-06 03:30:00,30517.666015625
2023-07-06 03:45:00,30504.703125
2023-07-06 04:00:00,30506.140625
2023-07-06 04:15:00,30526.275390625
2023-07-06 04:30:00,30487.02734375
2023-07-06 04:45:00,30465.6484375
2023-07-06 05:00:00,30451.08203125
2023-07-06 05:15:00,30479.63671875
2023-07-06 05:30:00,30571.189453125
2023-07-06 05:45:00,30593.751953125
2023-07-06 06:00:00,30565.95703125
2023-07-06 06:15:00,30625.48046875
2023-07-06 06:30:00,30642.341796875
2023-07-06 06:45:00,30703.626953125
2023-07-06 07:00:00,30741.55859375
2023-07-06 07:15:00,30792.345703125
2023-07-06 07:30:00,30833.4921875
2023-07-06 07:45:00,30810.107421875
2023-07-06 08:00:00,30795.7578125
2023-07-06 08:15:00,30822.673828125
2023-07-06 08:30:00,30948.38671875
2023-07-06 08:45:00,31303.9140625
2023-07-06 09:00:00,31399.24609375
2023-07-06 09:15:00,31392.28515625
2023-07-06 09:30:00,31153.62890625
2023-07-06 09:45:00,31094.70703125
2023-07-06 10:00:00,31124.19140625
2023-07-06 10:15:00,31115.345703125
2023-07-06 10:30:00,31184.947265625
2023-07-06 10:45:00,31257.51171875
2023-07-06 11:00:00,31194.748046875
2023-07-06 11:15:00,31209.205078125
2023-07-06 11:30:00,31097.693359375
2023-07-06 11:45:00,30802.2265625
2023-07-06 12:00:00,30774.796875
2023-07-06 12:15:00,30706.095703125
2023-07-06 12:30:00,30612.322265625
2023-07-06 12:45:00,30612.57421875
2023-07-06 13:00:00,30614.275390625
2023-07-06 13:15:00,30608.33984375
2023-07-06 13:30:00,30484.83203125
2023-07-06 13:45:00,30385.8359375
2023-07-06 14:00:00,30301.68359375
2023-07-06 14:15:00,30090.658203125
2023-07-06 14:30:00,30140.9765625
2023-07-06 14:45:00,30165.876953125
2023-07-06 15:00:00,30146.37890625
2023-07-06 15:15:00,30248.9453125
2023-07-06 15:30:00,30408.5390625
2023-07-06 15:45:00,30420.53125
2023-07-06 16:00:00,30389.71875
2023-07-06 16:15:00,30350.658203125
2023-07-06 16:30:00,30264.431640625
2023-07-06 16:45:00,30325.4609375
2023-07-06 17:00:00,30268.53125
2023-07-06 17:15:00,30260.15625
2023-07-06 17:30:00,30263.15625
2023-07-06 17:45:00,30297.044921875
2023-07-06 18:00:00,30333.505859375
2023-07-06 18:15:00,30278.0078125
2023-07-06 18:30:00,30222.7578125
2023-07-06 18:45:00,30374.03515625
2023-07-06 19:00:00,30280.546875
2023-07-06 19:15:00,30294.6328125
2023-07-06 19:30:00,30284.650390625
2023-07-06 19:45:00,30309.66015625
2023-07-06 20:00:00,30272.388671875
2023-07-06 20:15:00,30287.212890625
2023-07-06 20:30:00,30270.87890625
2023-07-06 20:45:00,30306.470703125
2023-07-06 21:00:00,30318.57421875
2023-07-06 21:15:00,30235.150390625
2023-07-06 21:30:00,30210.853515625
2023-07-06 21:45:00,30219.58203125
2023-07-06 22:00:00,30209.509765625
2023-07-06 22:15:00,30229.419921875
2023-07-06 22:30:00,30244.96484375
2023-07-06 22:45:00,30154.732421875
2023-07-06 23:00:00,30084.845703125
2023-07-06 23:15:00,30053.23828125
2023-07-06 23:30:00,29992.15625
2023-07-06 23:45:00,29931.939453125
2023-07-07 00:00:00,29964.650390625
2023-07-07 00:15:00,29990.322265625
2023-07-07 00:30:00,30085.802734375
2023-07-07 00:45:00,30038.08984375
2023-07-07 01:00:00,30054.384765625
2023-07-07 01:15:00,30012.615234375
2023-07-07 01:30:00,30093.69140625
2023-07-07 01:45:00,30106.765625
2023-07-07 02:00:00,30093.591796875
2023-07-07 02:15:00,30089.654296875
2023-07-07 02:30:00,30095.173828125
2023-07-07 02:45:00,30095.69921875
2023-07-07 03:00:00,30091.21484375
2023-07-07 03:15:00,30133.916015625
2023-07-07 03:30:00,30127.837890625
2023-07-07 03:45:00,30146.52734375
2023-07-07 04:00:00,30153.587890625
2023-07-07 04:15:00,30116.853515625
2023-07-07 04:30:00,30125.9609375
2023-07-07 04:45:00,30092.861328125
2023-07-07 05:00:00,30083.47265625
2023-07-07 05:15:00,30216.318359375
2023-07-07 05:30:00,30250.255859375
2023-07-07 05:45:00,30215.1015625
2023-07-07 06:00:00,30201.900390625
2023-07-07 06:15:00,30143.5
2023-07-07 06:30:00,30147.75390625
2023-07-07 06:45:00,30132.95703125
2023-07-07 07:00:00,30118.330078125
2023-07-07 07:15:00,30101.908203125
2023-07-07 07:30:00,30098.646484375
2023-07-07 07:45:00,29988.15625
2023-07-07 08:00:00,30073.8984375
2023-07-07 08:15:00,30034.904296875
2023-07-07 08:30:00,30078.365234375
2023-07-07 08:45:00,30078.146484375
2023-07-07 09:00:00,30088.291015625
2023-07-07 09:15:00,30123.638671875
2023-07-07 09:30:00,30170.162109375
2023-07-07 09:45:00,30140.291015625
2023-07-07 10:00:00,30100.0859375
2023-07-07 10:15:00,30110.34375
2023-07-07 10:30:00,30136.6328125
2023-07-07 10:45:00,30174.4140625
2023-07-07 11:00:00,30144.244140625
2023-07-07 11:15:00,30175.595703125
2023-07-07 11:30:00,30172.333984375
2023-07-07 11:45:00,30119.748046875
2023-07-07 12:00:00,30132.5234375
2023-07-07 12:15:00,30109.8359375
2023-07-07 12:30:00,30144.462890625
2023-07-07 12:45:00,30208.40625
2023-07-07 13:00:00,30246.58984375
2023-07-07 13:15:00,30278.70703125
2023-07-07 13:30:00,30279.515625
2023-07-07 13:45:00,30381.197265625
2023-07-07 14:00:00,30357.3671875
2023-07-07 14:15:00,30334.068359375
2023-07-07 14:30:00,30385.42578125
2023-07-07 14:45:00,30404.15234375
2023-07-07 15:00:00,30359.666015625
2023-07-07 15:15:00,30365.875
2023-07-07 15:30:00,30347.73046875
2023-07-07 15:45:00,30414.365234375
2023-07-07 16:00:00,30431.65234375
2023-07-07 16:15:00,30337.66015625
2023-07-07 16:30:00,30365.90234375
2023-07-07 16:45:00,30358.87109375
2023-07-07 17:00:00,30331.482421875
2023-07-07 17:15:00,30296.51953125
2023-07-07 17:30:00,30268.513671875
2023-07-07 17:45:00,30237.287109375
2023-07-07 18:00:00,30240.533203125
2023-07-07 18:15:00,30212.529296875
2023-07-07 18:30:00,30160.55859375
2023-07-07 18:45:00,30157.798828125
2023-07-07 19:00:00,30198.3359375
2023-07-07 19:15:00,30193.26953125
2023-07-07 19:30:00,30200.734375
2023-07-07 19:45:00,30225.23046875
2023-07-07 20:00:00,30240.712890625
2023-07-07 20:15:00,30225.072265625
2023-07-07 20:30:00,30257.888671875
2023-07-07 20:45:00,30267.84765625
2023-07-07 21:00:00,30324.830078125
2023-07-07 21:15:00,30340.392578125
2023-07-07 21:30:00,30310.9765625
2023-07-07 21:45:00,30303.037109375
2023-07-07 22:00:00,30324.7421875
2023-07-07 22:15:00,30324.328125
2023-07-07 22:30:00,30307.830078125
2023-07-07 22:45:00,30317.939453125
2023-07-07 23:00:00,30340.375
2023-07-07 23:15:00,30338.39453125
2023-07-07 23:30:00,30325.048828125
2023-07-07 23:45:00,30338.564453125
2023-07-08 00:00:00,30331.720703125
2023-07-08 00:15:00,30308.95703125
2023-07-08 00:30:00,30314.921875
2023-07-08 00:45:00,30297.375
2023-07-08 01:00:00,30279.517578125
2023-07-08 01:15:00,30305.103515625
2023-07-08 01:30:00,30284.2265625
2023-07-08 01:45:00,30305.71484375
2023-07-08 02:00:00,30299.560546875
2023-07-08 02:15:00,30311.927734375
2023-07-08 02:30:00,30322.1796875
2023-07-08 02:45:00,30365.548828125
2023-07-08 03:00:00,30333.470703125
2023-07-08 03:15:00,30317.947265625
2023-07-08 03:30:00,30289.75390625
2023-07-08 03:45:00,30283.15625
2023-07-08 04:00:00,30259.525390625
2023-07-08 04:15:00,30260.84765625
2023-07-08 04:30:00,30259.984375
2023-07-08 04:45:00,30236.859375
2023-07-08 05:00:00,30200.900390625
2023-07-08 05:15:00,30227.150390625
2023-07-08 05:30:00,30224.185546875
2023-07-08 05:45:00,30240.42578125
2023-07-08 06:00:00,30250.556640625
2023-07-08 06:15:00,30189.205078125
2023-07-08 06:30:00,30184.916015625
2023-07-08 06:45:00,30182.40625
2023-07-08 07:00:00,30195.671875
2023-07-08 07:15:00,30212.4609375
2023-07-08 07:30:00,30208.625
2023-07-08 07:45:00,30201.736328125
2023-07-08 08:00:00,30215.619140625
2023-07-08 08:15:00,30270.67578125
2023-07-08 08:30:00,30269.73828125
2023-07-08 08:45:00,30275.123046875
2023-07-08 09:00:00,30265.537109375
2023-07-08 09:15:00,30267.125
2023-07-08 09:30:00,30235.6015625
2023-07-08 09:45:00,30248.119140625
2023-07-08 10:00:00,30249.494140625
2023-07-08 10:15:00,30242.29296875
2023-07-08 10:30:00,30237.78515625
2023-07-08 10:45:00,30230.76171875
2023-07-08 11:00:00,30226.54296875
2023-07-08 11:15:00,30200.0546875
2023-07-08 11:30:00,30185.99609375
2023-07-08 11:45:00,30205.82421875
2023-07-08 12:00:00,30180.400390625
2023-07-08 12:15:00,30206.052734375
2023-07-08 12:30:00,30198.77734375
2023-07-08 12:45:00,30181.666015625
2023-07-08 13:00:00,30200.880859375
2023-07-08 13:15:00,30215.04296875
2023-07-08 13:30:00,30228.521484375
2023-07-08 13:45:00,30226.904296875
2023-07-08 14:00:00,30204.779296875
2023-07-08 14:15:00,30220.009765625
2023-07-08 14:30:00,30226.705078125
2023-07-08 14:45:00,30214.30078125
2023-07-08 15:00:00,30200.0625
2023-07-08 15:15:00,30216.6875
2023-07-08 15:30:00,30226.14453125
2023-07-08 15:45:00,30217.71875
2023-07-08 16:00:00,30233.62109375
2023-07-08 16:15:00,30227.521484375
2023-07-08 16:30:00,30295.8515625
2023-07-08 16:45:00,30258.935546875
2023-07-08 17:00:00,30260.552734375
2023-07-08 17:15:00,30276.546875
2023-07-08 17:30:00,30253.896484375
2023-07-08 17:45:00,30263.298828125
2023-07-08 18:00:00,30223.44921875
2023-07-08 18:15:00,30215.51953125
2023-07-08 18:30:00,30220.4140625
2023-07-08 18:45:00,30205.380859375
2023-07-08 19:00:00,30199.54296875
2023-07-08 19:15:00,30119.544921875
2023-07-08 19:30:00,30128.7109375
2023-07-08 19:45:00,30129.390625
2023-07-08 20:00:00,30117.568359375
2023-07-08 20:15:00,30116.73828125
2023-07-08 20:30:00,30125.900390625
2023-07-08 20:45:00,30163.037109375
2023-07-08 21:00:00,30159.759765625
2023-07-08 21:15:00,30186.0390625
2023-07-08 21:30:00,30184.0390625
2023-07-08 21:45:00,30187.052734375
2023-07-08 22:00:00,30196.791015625
2023-07-08 22:15:00,30177.533203125
2023-07-08 22:30:00,30199.080078125
2023-07-08 22:45:00,30228.345703125
2023-07-08 23:00:00,30259.291015625
2023-07-08 23:15:00,30255.708984375
2023-07-08 23:30:00,30244.400390625
2023-07-08 23:45:00,30291.787109375
2023-07-09 00:00:00,30276.009765625
2023-07-09 00:15:00,30271.306640625
2023-07-09 00:30:00,30312.763671875
2023-07-09 00:45:00,30344.677734375
2023-07-09 01:00:00,30398.357421875
2023-07-09 01:15:00,30366.912109375
2023-07-09 01:30:00,30326.91796875
2023-07-09 01:45:00,30340.916015625
2023-07-09 02:00:00,30356.240234375
2023-07-09 02:15:00,30320.576171875
2023-07-09 02:30:00,30283.59375
2023-07-09 02:45:00,30305.85546875
2023-07-09 03:00:00,30297.87109375
2023-07-09 03:15:00,30289.970703125
2023-07-09 03:30:00,30308.8828125
2023-07-09 03:45:00,30297.296875
2023-07-09 04:00:00,30291.46875
2023-07-09 04:15:00,30298.84765625
2023-07-09 04:30:00,30292.87890625
2023-07-09 04:45:00,30296.060546875
2023-07-09 05:00:00,30305.470703125
2023-07-09 05:15:00,30299.830078125
2023-07-09 05:30:00,30294.345703125
2023-07-09 05:45:00,30276.146484375
2023-07-09 06:00:00,30270.646484375
2023-07-09 06:15:00,30263.095703125
2023-07-09 06:30:00,30269.15625
2023-07-09 06:45:00,30261.962890625
2023-07-09 07:00:00,30284.3671875
2023-07-09 07:15:00,30274.16015625
2023-07-09 07:30:00,30261.9453125
2023-07-09 07:45:00,30270.322265625
2023-07-09 08:00:00,30298.578125
2023-07-09 08:15:00,30290.6171875
2023-07-09 08:30:00,30304.458984375
2023-07-09 08:45:00,30311.572265625
2023-07-09 09:00:00,30294.126953125
2023-07-09 09:15:00,30296.421875
2023-07-09 09:30:00,30270.693359375
2023-07-09 09:45:00,30282.3984375
2023-07-09 10:00:00,30287.263671875
2023-07-09 10:15:00,30278.6328125
2023-07-09 10:30:00,30304.73046875
2023-07-09 10:45:00,30286.287109375
2023-07-09 11:00:00,30259.98828125
2023-07-09 11:15:00,30282.70703125
2023-07-09 11:30:00,30280.32421875
2023-07-09 11:45:00,30274.6484375
2023-07-09 12:00:00,30274.828125
2023-07-09 12:15:00,30284.201171875
2023-07-09 12:30:00,30310.73046875
2023-07-09 12:45:00,30333.669921875
2023-07-09 13:00:00,30333.734375
2023-07-09 13:15:00,30315.890625
2023-07-09 13:30:00,30305.916015625
2023-07-09 13:45:00,30280.923828125
2023-07-09 14:00:00,30226.888671875
2023-07-09 14:15:00,30237.578125
2023-07-09 14:30:00,30333.626953125
2023-07-09 14:45:00,30350.796875
2023-07-09 15:00:00,30336.126953125
2023-07-09 15:15:00,30356.765625
2023-07-09 15:30:00,30363.654296875
2023-07-09 15:45:00,30358.39453125
2023-07-09 16:00:00,30315.931640625
2023-07-09 16:15:00,30304.931640625
2023-07-09 16:30:00,30314.638671875
2023-07-09 16:45:00,30293.70703125
2023-07-09 17:00:00,30279.408203125
2023-07-09 17:15:00,30275.509765625
2023-07-09 17:30:00,30280.21875
2023-07-09 17:45:00,30295.185546875
2023-07-09 18:00:00,30305.29296875
2023-07-09 18:15:00,30276.10546875
2023-07-09 18:30:00,30281.26953125
2023-07-09 18:45:00,30274.978515625
2023-07-09 19:00:00,30233.892578125
2023-07-09 19:15:00,30257.56640625
2023-07-09 19:30:00,30263.640625
2023-07-09 19:45:00,30257.302734375
2023-07-09 20:00:00,30242.537109375
2023-07-09 20:15:00,30239.181640625
2023-07-09 20:30:00,30210.82421875
2023-07-09 20:45:00,30193.857421875
2023-07-09 21:00:00,30201.11328125
2023-07-09 21:15:00,30201.947265625
2023-07-09 21:30:00,30209.556640625
2023-07-09 21:45:00,30154.9765625
2023-07-09 22:00:00,30100.794921875
2023-07-09 22:15:00,30132.78125
2023-07-09 22:30:00,30199.578125
2023-07-09 22:45:00,30185.177734375
2023-07-09 23:00:00,30185.19140625
2023-07-09 23:15:00,30175.71484375
2023-07-09 23:30:00,30152.626953125
2023-07-09 23:45:00,30169.638671875
2023-07-10 00:00:00,30067.33203125
2023-07-10 00:15:00,30074.849609375
2023-07-10 00:30:00,30141.015625
2023-07-10 00:45:00,30106.443359375
2023-07-10 01:00:00,30059.548828125
2023-07-10 01:15:00,30101.1796875
2023-07-10 01:30:00,30122.1171875
2023-07-10 01:45:00,30063.544921875
2023-07-10 02:00:00,30091.724609375
2023-07-10 02:15:00,30094.923828125
2023-07-10 02:30:00,30111.349609375
2023-07-10 02:45:00,30217.314453125
2023-07-10 03:00:00,30207.63671875
2023-07-10 03:15:00,30198.333984375
2023-07-10 03:30:00,30178.958984375
2023-07-10 03:45:00,30163.9140625
2023-07-10 04:00:00,30138.30859375
2023-07-10 04:15:00,30145.951171875
2023-07-10 04:30:00,30138.98046875
2023-07-10 04:45:00,30131.0
2023-07-10 05:00:00,30142.40234375
2023-07-10 05:15:00,30113.7734375
2023-07-10 05:30:00,30106.923828125
2023-07-10 05:45:00,30092.970703125
2023-07-10 06:00:00,30112.236328125
2023-07-10 06:15:00,30096.869140625
2023-07-10 06:30:00,30066.130859375
2023-07-10 06:45:00,30078.916015625
2023-07-10 07:00:00,30140.89453125
2023-07-10 07:15:00,30103.185546875
2023-07-10 07:30:00,30127.0234375
2023-07-10 07:45:00,30113.3359375
2023-07-10 08:00:00,30097.48828125
2023-07-10 08:15:00,30095.1328125
2023-07-10 08:30:00,30105.26953125
2023-07-10 08:45:00,30087.015625
2023-07-10 09:00:00,30058.5234375
2023-07-10 09:15:00,30156.18359375
2023-07-10 09:30:00,30145.125
2023-07-10 09:45:00,30161.357421875
2023-07-10 10:00:00,30164.515625
2023-07-10 10:15:00,30171.240234375
2023-07-10 10:30:00,30191.283203125
2023-07-10 10:45:00,30196.197265625
2023-07-10 11:00:00,30195.19140625
2023-07-10 11:15:00,30189.984375
2023-07-10 11:30:00,30205.18359375
2023-07-10 11:45:00,30233.9609375
2023-07-10 12:00:00,30259.525390625
2023-07-10 12:15:00,30261.04296875
2023-07-10 12:30:00,30196.271484375
2023-07-10 12:45:00,30158.623046875
2023-07-10 13:00:00,30176.64453125
2023-07-10 13:15:00,30181.654296875
2023-07-10 13:30:00,30305.28515625
2023-07-10 13:45:00,30222.328125
2023-07-10 14:00:00,30263.775390625
2023-07-10 14:15:00,30303.578125
2023-07-10 14:30:00,30224.978515625
2023-07-10 14:45:00,30313.09375
2023-07-10 15:00:00,30271.4765625
2023-07-10 15:15:00,30251.2734375
2023-07-10 15:30:00,30298.3046875
2023-07-10 15:45:00,30296.931640625
2023-07-10 16:00:00,30255.216796875
2023-07-10 16:15:00,30281.46875
2023-07-10 16:30:00,30306.9375
2023-07-10 16:45:00,30343.27734375
2023-07-10 17:00:00,30348.6953125
2023-07-10 17:15:00,30339.677734375
2023-07-10 17:30:00,30306.58203125
2023-07-10 17:45:00,30301.822265625
