Date,Close
2023-07-04 00:00:00,1955.0079345703125
2023-07-04 00:15:00,1954.8541259765625
2023-07-04 00:30:00,1956.2061767578125
2023-07-04 00:45:00,1952.6873779296875
2023-07-04 01:00:00,1953.8612060546875
2023-07-04 01:15:00,1957.3642578125
2023-07-04 01:30:00,1955.6177978515625
2023-07-04 01:45:00,1954.1531982421875
2023-07-04 02:00:00,1955.0689697265625
2023-07-04 02:15:00,1955.33447265625
2023-07-04 02:30:00,1955.78125
2023-07-04 02:45:00,1956.8758544921875
2023-07-04 03:00:00,1956.13525390625
2023-07-04 03:15:00,1959.7957763671875
2023-07-04 03:30:00,1965.397216796875
2023-07-04 03:45:00,1963.4119873046875
2023-07-04 04:00:00,1960.007080078125
2023-07-04 04:15:00,1957.8792724609375
2023-07-04 04:30:00,1953.8663330078125
2023-07-04 04:45:00,1954.99755859375
2023-07-04 05:00:00,1953.6871337890625
2023-07-04 05:15:00,1954.0579833984375
2023-07-04 05:30:00,1953.6583251953125
2023-07-04 05:45:00,1953.7216796875
2023-07-04 06:00:00,1954.5689697265625
2023-07-04 06:15:00,1956.3895263671875
2023-07-04 06:30:00,1955.814453125
2023-07-04 06:45:00,1954.4024658203125
2023-07-04 07:00:00,1955.3614501953125
2023-07-04 07:15:00,1954.7811279296875
2023-07-04 07:30:00,1952.5924072265625
2023-07-04 07:45:00,1950.2706298828125
2023-07-04 08:00:00,1951.8897705078125
2023-07-04 08:15:00,1951.8846435546875
2023-07-04 08:30:00,1951.768798828125
2023-07-04 08:45:00,1951.1380615234375
2023-07-04 09:00:00,1952.98193359375
2023-07-04 09:15:00,1954.29150390625
2023-07-04 09:30:00,1952.2183837890625
2023-07-04 09:45:00,1954.64501953125
2023-07-04 10:00:00,1955.9681396484375
2023-07-04 10:15:00,1956.355224609375
2023-07-04 10:30:00,1956.6610107421875
2023-07-04 10:45:00,1958.348388671875
2023-07-04 11:00:00,1956.8419189453125
2023-07-04 11:15:00,1959.3082275390625
2023-07-04 11:30:00,1960.725830078125
2023-07-04 11:45:00,1961.1092529296875
2023-07-04 12:00:00,1960.66015625
2023-07-04 12:15:00,1957.3193359375
2023-07-04 12:30:00,1956.46337890625
2023-07-04 12:45:00,1957.86279296875
2023-07-04 13:00:00,1957.48388671875
2023-07-04 13:15:00,1958.3001708984375
2023-07-04 13:30:00,1957.790283203125
2023-07-04 13:45:00,1956.3587646484375
2023-07-04 14:15:00,1959.1280517578125
2023-07-04 14:30:00,1958.0987548828125
2023-07-04 14:45:00,1956.8873291015625
2023-07-04 15:00:00,1957.968505859375
2023-07-04 15:15:00,1953.6173095703125
2023-07-04 15:30:00,1952.7049560546875
2023-07-04 15:45:00,1953.7012939453125
2023-07-04 16:00:00,1955.248779296875
2023-07-04 16:15:00,1962.79833984375
2023-07-04 16:30:00,1962.61181640625
2023-07-04 16:45:00,1956.197265625
2023-07-04 17:00:00,1954.3997802734375
2023-07-04 17:15:00,1953.333740234375
2023-07-04 17:30:00,1951.0198974609375
2023-07-04 17:45:00,1950.6573486328125
2023-07-04 18:00:00,1948.3585205078125
2023-07-04 18:15:00,1951.991943359375
2023-07-04 18:30:00,1951.4083251953125
2023-07-04 18:45:00,1949.895263671875
2023-07-04 19:00:00,1945.4012451171875
2023-07-04 19:15:00,1939.814453125
2023-07-04 19:30:00,1936.67333984375
2023-07-04 19:45:00,1935.2191162109375
2023-07-04 20:00:00,1937.4793701171875
2023-07-04 20:15:00,1940.1800537109375
2023-07-04 20:30:00,1940.675048828125
2023-07-04 20:45:00,1942.0853271484375
2023-07-04 21:00:00,1941.07373046875
2023-07-04 21:15:00,1941.870361328125
2023-07-04 21:30:00,1940.582275390625
2023-07-04 21:45:00,1942.02001953125
2023-07-04 22:00:00,1941.5313720703125
2023-07-04 22:15:00,1941.423828125
2023-07-04 22:30:00,1940.38525390625
2023-07-04 22:45:00,1942.324951171875
2023-07-04 23:00:00,1940.5904541015625
2023-07-04 23:15:00,1938.9349365234375
2023-07-04 23:30:00,1939.9346923828125
2023-07-04 23:45:00,1936.4295654296875
2023-07-05 00:00:00,1939.000732421875
2023-07-05 00:15:00,1941.4151611328125
2023-07-05 00:30:00,1939.376953125
2023-07-05 00:45:00,1936.0653076171875
2023-07-05 01:00:00,1939.514404296875
2023-07-05 01:15:00,1941.6380615234375
2023-07-05 01:30:00,1941.141357421875
2023-07-05 01:45:00,1939.0408935546875
2023-07-05 02:00:00,1942.2821044921875
2023-07-05 02:15:00,1941.5179443359375
2023-07-05 02:30:00,1940.6826171875
2023-07-05 02:45:00,1941.44921875
2023-07-05 03:00:00,1941.93603515625
2023-07-05 03:15:00,1940.044677734375
2023-07-05 03:30:00,1940.07861328125
2023-07-05 03:45:00,1941.50830078125
2023-07-05 04:00:00,1938.29736328125
2023-07-05 04:15:00,1939.089111328125
2023-07-05 04:30:00,1937.2127685546875
2023-07-05 04:45:00,1937.0576171875
2023-07-05 05:00:00,1938.322021484375
2023-07-05 05:15:00,1938.805908203125
2023-07-05 05:30:00,1935.6834716796875
2023-07-05 05:45:00,1933.902587890625
2023-07-05 06:00:00,1936.2039794921875
2023-07-05 06:15:00,1934.4451904296875
2023-07-05 06:30:00,1936.7218017578125
2023-07-05 06:45:00,1937.63916015625
2023-07-05 07:00:00,1937.4779052734375
2023-07-05 07:15:00,1937.8447265625
2023-07-05 07:30:00,1936.8353271484375
2023-07-05 07:45:00,1936.4404296875
2023-07-05 08:00:00,1935.3382568359375
2023-07-05 08:15:00,1930.6956787109375
2023-07-05 08:30:00,1931.7821044921875
2023-07-05 08:45:00,1930.070556640625
2023-07-05 09:00:00,1927.8544921875
2023-07-05 09:15:00,1925.080078125
2023-07-05 09:30:00,1923.48583984375
2023-07-05 09:45:00,1922.3897705078125
2023-07-05 10:00:00,1922.4107666015625
2023-07-05 10:15:00,1923.2662353515625
2023-07-05 10:30:00,1910.412109375
2023-07-05 10:45:00,1908.3626708984375
2023-07-05 11:00:00,1915.8333740234375
2023-07-05 11:15:00,1914.0521240234375
2023-07-05 11:30:00,1915.78173828125
2023-07-05 11:45:00,1910.37939453125
