Date,Close
2023-07-04 00:00:00,0.2958715260028839
2023-07-04 00:15:00,0.2961463928222656
2023-07-04 00:30:00,0.2965430021286011
2023-07-04 00:45:00,0.295599102973938
2023-07-04 01:00:00,0.29702237248420715
2023-07-04 01:15:00,0.2974209189414978
2023-07-04 01:30:00,0.2976870536804199
2023-07-04 01:45:00,0.29692837595939636
2023-07-04 02:00:00,0.2985384166240692
2023-07-04 02:15:00,0.29888689517974854
2023-07-04 02:30:00,0.29758045077323914
2023-07-04 02:45:00,0.29727742075920105
2023-07-04 03:00:00,0.29686373472213745
2023-07-04 03:15:00,0.2975195050239563
2023-07-04 03:30:00,0.2988394498825073
2023-07-04 03:45:00,0.2990250289440155
2023-07-04 04:00:00,0.2992437779903412
2023-07-04 04:15:00,0.3006523549556732
2023-07-04 04:30:00,0.30022627115249634
2023-07-04 04:45:00,0.2982468605041504
2023-07-04 05:00:00,0.2969350814819336
2023-07-04 05:15:00,0.29711073637008667
2023-07-04 05:30:00,0.2973277270793915
2023-07-04 05:45:00,0.29693368077278137
2023-07-04 06:00:00,0.29669052362442017
2023-07-04 06:15:00,0.29660648107528687
2023-07-04 06:30:00,0.2971668243408203
2023-07-04 06:45:00,0.29650774598121643
2023-07-04 07:00:00,0.2964044213294983
2023-07-04 07:15:00,0.29684898257255554
2023-07-04 07:30:00,0.2968277335166931
2023-07-04 07:45:00,0.29585230350494385
2023-07-04 08:00:00,0.29629215598106384
2023-07-04 08:15:00,0.2969169616699219
2023-07-04 08:30:00,0.2960314452648163
2023-07-04 08:45:00,0.2947877049446106
2023-07-04 09:00:00,0.2941342890262604
2023-07-04 09:15:00,0.29467087984085083
2023-07-04 09:30:00,0.2942056953907013
2023-07-04 09:45:00,0.2948078513145447
2023-07-04 10:00:00,0.2954884171485901
2023-07-04 10:15:00,0.29563793540000916
2023-07-04 10:30:00,0.29536885023117065
2023-07-04 10:45:00,0.2961542010307312
2023-07-04 11:00:00,0.29583466053009033
2023-07-04 11:15:00,0.2961292266845703
2023-07-04 11:30:00,0.2966391146183014
2023-07-04 11:45:00,0.2966994047164917
2023-07-04 12:00:00,0.2967698276042938
2023-07-04 12:15:00,0.2964741289615631
2023-07-04 12:30:00,0.2959701716899872
2023-07-04 12:45:00,0.2960125505924225
2023-07-04 13:00:00,0.2956139147281647
2023-07-04 13:15:00,0.295672744512558
2023-07-04 13:30:00,0.2951451241970062
2023-07-04 13:45:00,0.29447802901268005
2023-07-04 14:15:00,0.2951321005821228
2023-07-04 14:30:00,0.29500246047973633
2023-07-04 14:45:00,0.29477548599243164
2023-07-04 15:00:00,0.29480278491973877
2023-07-04 15:15:00,0.29485180974006653
2023-07-04 15:30:00,0.2933615744113922
2023-07-04 15:45:00,0.2934608459472656
2023-07-04 16:00:00,0.2937145233154297
